ID,Start,End
ENSP00000383409,140,205
ENSP00000484542,498,549
ENSP00000295082,433,494
ENSP00000380967,167,236
ENSP00000419945,496,538
ENSP00000486274,751,781
ENSP00000382779,319,421
ENSP00000373072,323,361
ENSP00000492307,370,411
ENSP00000341138,488,918
ENSP00000434050,444,467
ENSP00000486710,262,306
ENSP00000437593,502,523
ENSP00000298181,108,188
ENSP00000483234,1198,1222
ENSP00000483574,431,455
ENSP00000305647,96,116
ENSP00000478895,274,348
ENSP00000250066,1385,1406
ENSP00000398878,687,733
ENSP00000325301,102,123
ENSP00000411822,279,331
ENSP00000484782,352,375
ENSP00000409208,392,452
ENSP00000383456,128,239
ENSP00000396843,462,508
ENSP00000244040,175,194
ENSP00000394936,177,201
ENSP00000411671,377,398
ENSP00000409792,148,186
ENSP00000164133,475,497
ENSP00000405614,567,610
ENSP00000419539,647,777
ENSP00000323782,176,224
ENSP00000490391,740,801
ENSP00000269499,1151,1178
ENSP00000481208,538,598
ENSP00000365083,105,129
ENSP00000349823,908,954
ENSP00000482680,733,765
ENSP00000372982,573,621
ENSP00000368144,327,368
ENSP00000489195,125,187
ENSP00000392700,786,861
ENSP00000463949,441,461
ENSP00000303434,1006,1042
ENSP00000363629,87,137
ENSP00000383995,362,454
ENSP00000282096,1092,1112
ENSP00000451145,388,440
ENSP00000460889,231,247
ENSP00000476774,294,359
ENSP00000383893,201,231
ENSP00000477646,90,117
ENSP00000273936,349,395
ENSP00000391318,267,288
ENSP00000378584,230,260
ENSP00000397842,128,147
ENSP00000396876,602,665
ENSP00000453386,791,810
ENSP00000486501,420,499
ENSP00000346694,183,353
ENSP00000483004,459,506
ENSP00000483456,712,734
ENSP00000480451,312,372
ENSP00000461664,208,235
ENSP00000376915,546,571
ENSP00000382274,1198,1222
ENSP00000430521,1841,1860
ENSP00000282111,409,588
ENSP00000392028,2973,2997
ENSP00000350849,439,488
ENSP00000367762,1178,1194
ENSP00000394272,250,279
ENSP00000322021,79,214
ENSP00000362410,299,323
ENSP00000321221,709,756
ENSP00000376869,923,963
ENSP00000415375,270,294
ENSP00000365313,222,247
ENSP00000250003,262,320
ENSP00000439208,376,445
ENSP00000263121,318,339
ENSP00000334430,129,166
ENSP00000408906,552,594
ENSP00000472248,150,180
ENSP00000409074,550,607
ENSP00000243112,116,177
ENSP00000497747,81,147
ENSP00000451129,549,571
ENSP00000410604,348,398
ENSP00000259523,243,257
ENSP00000452609,75,100
ENSP00000418169,258,313
ENSP00000463245,207,226
ENSP00000487092,318,339
ENSP00000490135,43,111
ENSP00000399349,945,1006
ENSP00000493780,1286,1319
ENSP00000481753,288,304
ENSP00000388191,569,634
ENSP00000464655,42,74
ENSP00000423485,268,289
ENSP00000495089,479,641
ENSP00000373726,106,160
ENSP00000401435,799,832
ENSP00000497876,742,767
ENSP00000483373,273,348
ENSP00000380860,1366,1390
ENSP00000318234,312,441
ENSP00000416943,113,194
ENSP00000365851,283,326
ENSP00000356548,418,475
ENSP00000473391,426,469
ENSP00000305824,461,491
ENSP00000306757,353,374
ENSP00000480838,353,377
ENSP00000286452,817,943
ENSP00000404251,264,296
ENSP00000386897,1047,1069
ENSP00000394290,550,607
ENSP00000316786,379,405
ENSP00000348129,448,472
ENSP00000462538,47,76
ENSP00000450527,65,112
ENSP00000497035,93,200
ENSP00000445690,371,407
ENSP00000220325,518,541
ENSP00000204801,339,360
ENSP00000388825,39,115
ENSP00000362472,348,408
ENSP00000362763,404,424
ENSP00000335557,367,408
ENSP00000266037,1988,2030
ENSP00000470441,290,329
ENSP00000361032,230,256
ENSP00000414298,50,74
ENSP00000484309,96,184
ENSP00000386456,929,961
ENSP00000263697,181,253
ENSP00000357493,2278,2341
ENSP00000463490,160,174
ENSP00000361716,256,277
ENSP00000410449,133,153
ENSP00000307240,514,529
ENSP00000317790,3646,3674
ENSP00000380533,308,358
ENSP00000267119,506,523
ENSP00000388084,404,427
ENSP00000490086,249,272
ENSP00000445905,777,805
ENSP00000182527,348,370
ENSP00000481495,799,859
ENSP00000481849,304,401
ENSP00000417731,376,404
ENSP00000486675,194,231
ENSP00000339549,331,381
ENSP00000298119,616,719
ENSP00000480704,183,232
ENSP00000216190,527,548
ENSP00000480053,138,184
ENSP00000478790,1143,1179
ENSP00000385715,247,266
ENSP00000402484,355,383
ENSP00000343087,731,752
ENSP00000405950,402,426
ENSP00000291582,463,545
ENSP00000240364,407,453
ENSP00000391742,705,742
ENSP00000388749,660,702
ENSP00000323217,582,631
ENSP00000431660,126,210
ENSP00000270061,85,385
ENSP00000262455,373,406
ENSP00000485461,369,388
ENSP00000393390,519,566
ENSP00000301740,2719,2752
ENSP00000408573,586,608
ENSP00000416535,102,125
ENSP00000477555,98,153
ENSP00000383474,73,122
ENSP00000298231,265,284
ENSP00000307014,518,540
ENSP00000309968,795,824
ENSP00000009530,271,296
ENSP00000373151,632,666
ENSP00000438930,520,544
ENSP00000253188,502,523
ENSP00000471105,357,376
ENSP00000253193,725,770
ENSP00000277165,1068,1118
ENSP00000477535,129,152
ENSP00000314709,770,837
ENSP00000304108,801,826
ENSP00000339611,809,841
ENSP00000341324,366,429
ENSP00000377969,429,517
ENSP00000441637,796,882
ENSP00000482658,223,287
ENSP00000199814,306,420
ENSP00000311778,903,920
ENSP00000358767,437,468
ENSP00000483639,526,584
ENSP00000497482,1338,1358
ENSP00000265643,57,123
ENSP00000396886,319,342
ENSP00000483514,548,684
ENSP00000440832,183,233
ENSP00000386212,255,300
ENSP00000478137,809,849
ENSP00000267884,116,136
ENSP00000367945,322,386
ENSP00000224140,2620,2677
ENSP00000346931,147,191
ENSP00000478810,639,688
ENSP00000419298,280,359
ENSP00000397340,201,215
ENSP00000362361,345,372
ENSP00000496661,324,367
ENSP00000337461,214,334
ENSP00000326731,553,575
ENSP00000416168,2894,2925
ENSP00000345510,238,254
ENSP00000339573,310,329
ENSP00000363542,476,491
ENSP00000364366,190,212
ENSP00000363929,2039,2063
ENSP00000374171,1978,2000
ENSP00000482700,89,135
ENSP00000298743,271,345
ENSP00000353769,1287,1312
ENSP00000457275,111,176
ENSP00000367365,747,776
ENSP00000246794,155,202
ENSP00000261254,265,289
ENSP00000387286,187,205
ENSP00000317578,663,688
ENSP00000318195,640,710
ENSP00000417911,235,266
ENSP00000478232,273,348
ENSP00000323087,521,575
ENSP00000426404,237,277
ENSP00000481073,418,499
ENSP00000483370,905,959
ENSP00000370920,390,410
ENSP00000316291,1740,1758
ENSP00000393596,4835,4857
ENSP00000380165,619,639
ENSP00000334044,143,174
ENSP00000340811,250,273
ENSP00000365596,340,361
ENSP00000310861,600,639
ENSP00000290558,127,188
ENSP00000482881,514,648
ENSP00000408719,129,177
ENSP00000439231,288,376
ENSP00000444279,268,332
ENSP00000398368,1081,1097
ENSP00000262483,945,974
ENSP00000400867,1008,1063
ENSP00000478405,176,269
ENSP00000438903,117,176
ENSP00000455179,504,537
ENSP00000253048,1255,1303
ENSP00000075430,797,867
ENSP00000482544,206,242
ENSP00000482452,336,360
ENSP00000483180,208,224
ENSP00000190165,449,472
ENSP00000443432,374,420
ENSP00000437407,102,129
ENSP00000415483,199,283
ENSP00000349206,335,386
ENSP00000253047,168,188
ENSP00000355304,325,419
ENSP00000422909,399,427
ENSP00000411587,515,571
ENSP00000430322,125,168
ENSP00000292574,475,499
ENSP00000259748,467,492
ENSP00000370938,412,464
ENSP00000343638,260,324
ENSP00000448232,113,142
ENSP00000361943,270,328
ENSP00000345656,180,294
ENSP00000321735,487,504
ENSP00000338166,657,673
ENSP00000358515,522,547
ENSP00000442803,673,723
ENSP00000453741,72,96
ENSP00000334666,197,221
ENSP00000351530,643,799
ENSP00000360988,290,313
ENSP00000483101,353,377
ENSP00000463189,150,169
ENSP00000369117,457,478
ENSP00000425438,945,979
ENSP00000438094,356,380
ENSP00000328566,1150,1200
ENSP00000376137,682,714
ENSP00000369476,185,243
ENSP00000363729,82,154
ENSP00000412747,135,193
ENSP00000445811,594,616
ENSP00000413173,285,352
ENSP00000384330,1822,1937
ENSP00000398549,201,215
ENSP00000377820,337,371
ENSP00000316042,174,305
ENSP00000305027,1863,1905
ENSP00000380734,303,433
ENSP00000480376,561,724
ENSP00000477042,85,107
ENSP00000479268,128,151
ENSP00000479377,777,823
ENSP00000296096,174,214
ENSP00000366582,492,535
ENSP00000481483,162,185
ENSP00000254508,1861,1887
ENSP00000464317,1883,1940
ENSP00000399808,235,264
ENSP00000479015,450,476
ENSP00000334437,304,328
ENSP00000329009,498,540
ENSP00000336725,599,660
ENSP00000357423,141,181
ENSP00000239906,342,392
ENSP00000479816,673,775
ENSP00000430173,542,610
ENSP00000441006,1013,1065
ENSP00000314736,956,1017
ENSP00000478649,138,164
ENSP00000351575,2543,2624
ENSP00000376406,1214,1240
ENSP00000385902,1140,1161
ENSP00000385500,186,209
ENSP00000400842,343,362
ENSP00000358647,124,193
ENSP00000428143,505,520
ENSP00000420646,625,640
ENSP00000486980,1341,1375
ENSP00000371711,322,373
ENSP00000398013,128,147
ENSP00000220616,2727,2768
ENSP00000283131,1015,1052
ENSP00000414056,237,285
ENSP00000456272,925,948
ENSP00000387023,325,395
ENSP00000287773,278,323
ENSP00000264468,260,275
ENSP00000495186,215,242
ENSP00000380332,630,702
ENSP00000268122,444,479
ENSP00000419971,91,115
ENSP00000170630,769,810
ENSP00000475189,427,496
ENSP00000377016,1181,1298
ENSP00000358313,155,173
ENSP00000449609,760,801
ENSP00000356284,270,291
ENSP00000358644,149,169
ENSP00000212355,818,851
ENSP00000313324,220,247
ENSP00000475651,123,144
ENSP00000364664,1019,1099
ENSP00000474130,530,565
ENSP00000306662,480,520
ENSP00000365946,129,157
ENSP00000396812,2132,2157
ENSP00000495548,1599,1617
ENSP00000493582,703,730
ENSP00000367972,111,161
ENSP00000427366,478,530
ENSP00000296140,334,355
ENSP00000453367,147,188
ENSP00000461947,282,336
ENSP00000439372,702,783
ENSP00000453815,257,306
ENSP00000437324,262,288
ENSP00000335158,440,462
ENSP00000495720,684,716
ENSP00000328004,158,204
ENSP00000360323,548,569
ENSP00000251643,447,494
ENSP00000265471,312,335
ENSP00000380571,378,408
ENSP00000480267,177,198
ENSP00000356357,378,397
ENSP00000202816,794,851
ENSP00000468784,39,63
ENSP00000262134,529,544
ENSP00000483069,1634,1648
ENSP00000391088,3190,3258
ENSP00000424667,352,382
ENSP00000477841,649,671
ENSP00000490408,423,455
ENSP00000378449,631,695
ENSP00000393686,161,181
ENSP00000388333,362,385
ENSP00000294409,513,573
ENSP00000388173,418,473
ENSP00000331626,933,967
ENSP00000468897,325,351
ENSP00000441283,195,230
ENSP00000376250,278,306
ENSP00000270824,57,165
ENSP00000326759,1076,1119
ENSP00000495300,661,680
ENSP00000274625,163,207
ENSP00000481632,498,549
ENSP00000242465,89,158
ENSP00000378404,342,365
ENSP00000388708,337,372
ENSP00000331462,248,412
ENSP00000487182,387,457
ENSP00000401906,212,228
ENSP00000331965,248,264
ENSP00000347851,62,137
ENSP00000343674,386,431
ENSP00000410626,1629,1648
ENSP00000376643,399,498
ENSP00000364013,365,380
ENSP00000391745,405,430
ENSP00000396080,535,557
ENSP00000448607,95,129
ENSP00000294304,1569,1615
ENSP00000466857,305,330
ENSP00000483354,242,352
ENSP00000311196,710,802
ENSP00000385408,203,285
ENSP00000374633,292,336
ENSP00000413709,74,93
ENSP00000348496,356,379
ENSP00000426691,363,630
ENSP00000409852,500,535
ENSP00000383437,201,215
ENSP00000354458,556,584
ENSP00000353114,5773,5795
ENSP00000221462,619,691
ENSP00000377048,1888,2039
ENSP00000352780,1084,1128
ENSP00000361811,267,290
ENSP00000219251,322,455
ENSP00000484294,169,262
ENSP00000237275,196,222
ENSP00000397038,404,424
ENSP00000479913,360,458
ENSP00000295522,184,211
ENSP00000483588,407,466
ENSP00000416951,915,977
ENSP00000360952,94,114
ENSP00000315654,416,466
ENSP00000404911,364,384
ENSP00000484257,554,716
ENSP00000362332,420,442
ENSP00000409498,408,458
ENSP00000290649,596,643
ENSP00000481312,67,81
ENSP00000001008,445,459
ENSP00000479800,602,631
ENSP00000449537,121,165
ENSP00000458570,934,962
ENSP00000486536,644,748
ENSP00000358490,276,351
ENSP00000321537,958,1064
ENSP00000405094,289,315
ENSP00000478509,288,304
ENSP00000484303,439,474
ENSP00000439800,1180,1241
ENSP00000239165,194,217
ENSP00000488001,350,394
ENSP00000365941,296,354
ENSP00000412053,549,570
ENSP00000300305,451,480
ENSP00000346726,251,331
ENSP00000478361,903,963
ENSP00000483573,256,348
ENSP00000086933,185,205
ENSP00000233099,2045,2071
ENSP00000301336,304,401
ENSP00000479050,405,433
ENSP00000381157,76,132
ENSP00000399561,635,725
ENSP00000400887,1408,1433
ENSP00000396320,1782,1836
ENSP00000431846,165,188
ENSP00000492475,438,475
ENSP00000479081,446,479
ENSP00000484858,820,885
ENSP00000402375,327,396
ENSP00000478775,498,549
ENSP00000400327,1064,1100
ENSP00000456824,146,175
ENSP00000460637,237,285
ENSP00000479096,261,446
ENSP00000463981,88,171
ENSP00000386535,757,778
ENSP00000465725,87,112
ENSP00000483921,353,369
ENSP00000361620,340,364
ENSP00000376801,404,459
ENSP00000484187,104,137
ENSP00000430548,456,473
ENSP00000399280,409,426
ENSP00000382544,303,358
ENSP00000437489,636,666
ENSP00000346037,90,114
ENSP00000369265,1621,1687
ENSP00000443566,235,254
ENSP00000468520,1323,1356
ENSP00000454386,205,237
ENSP00000480170,241,271
ENSP00000492384,312,340
ENSP00000412152,734,777
ENSP00000376823,95,157
ENSP00000306033,596,659
ENSP00000409256,232,294
ENSP00000379873,341,365
ENSP00000477962,616,670
ENSP00000398754,1431,1451
ENSP00000482537,327,354
ENSP00000256545,217,242
ENSP00000398778,233,271
ENSP00000481156,772,794
ENSP00000396178,607,679
ENSP00000259241,372,411
ENSP00000434247,159,175
ENSP00000413307,1151,1175
ENSP00000402869,567,610
ENSP00000302476,161,182
ENSP00000469360,525,593
ENSP00000457706,161,182
ENSP00000485302,113,136
ENSP00000305449,678,707
ENSP00000449925,95,129
ENSP00000497520,715,799
ENSP00000309501,1698,1742
ENSP00000491820,80,112
ENSP00000344590,98,129
ENSP00000486548,1228,1302
ENSP00000403946,609,628
ENSP00000310729,323,406
ENSP00000495912,329,391
ENSP00000268082,321,367
ENSP00000346339,369,408
ENSP00000344848,4479,4547
ENSP00000437606,382,403
ENSP00000358625,152,192
ENSP00000412826,228,296
ENSP00000477799,303,425
ENSP00000471434,839,860
ENSP00000452729,327,383
ENSP00000488024,133,150
ENSP00000361396,540,562
ENSP00000406012,1434,1462
ENSP00000450002,113,142
ENSP00000436343,66,94
ENSP00000437115,1238,1263
ENSP00000427089,2823,2843
ENSP00000256497,598,657
ENSP00000422452,186,208
ENSP00000254730,551,596
ENSP00000331944,281,325
ENSP00000486104,887,1051
ENSP00000365145,111,330
ENSP00000244230,660,681
ENSP00000434861,80,148
ENSP00000428713,56,82
ENSP00000313029,853,975
ENSP00000250113,623,673
ENSP00000479589,392,432
ENSP00000367849,188,224
ENSP00000303686,388,410
ENSP00000459559,447,494
ENSP00000364893,688,803
ENSP00000483622,205,269
ENSP00000268910,1321,1451
ENSP00000295750,774,796
ENSP00000254480,1069,1105
ENSP00000323805,362,411
ENSP00000381241,314,336
ENSP00000480091,196,235
ENSP00000361577,140,198
ENSP00000484148,62,86
ENSP00000310801,165,240
ENSP00000216160,442,504
ENSP00000485382,149,167
ENSP00000252137,413,476
ENSP00000481104,806,842
ENSP00000300258,185,215
ENSP00000380462,127,166
ENSP00000352413,1038,1100
ENSP00000284268,458,492
ENSP00000458174,534,569
ENSP00000364709,466,488
ENSP00000416231,890,906
ENSP00000479112,597,667
ENSP00000390600,1909,1956
ENSP00000479381,517,669
ENSP00000403932,459,490
ENSP00000305861,972,1090
ENSP00000401310,253,278
ENSP00000455862,143,183
ENSP00000278947,187,215
ENSP00000439276,221,308
ENSP00000250831,452,496
ENSP00000445431,188,210
ENSP00000314193,771,830
ENSP00000392812,837,880
ENSP00000362363,461,486
ENSP00000375644,67,81
ENSP00000376539,259,299
ENSP00000435405,799,829
ENSP00000488558,500,536
ENSP00000231484,1153,1184
ENSP00000373347,1064,1099
ENSP00000346700,378,430
ENSP00000356264,1428,1483
ENSP00000381603,127,166
ENSP00000447679,114,142
ENSP00000390011,316,348
ENSP00000460190,331,350
ENSP00000399547,312,380
ENSP00000295706,619,692
ENSP00000465261,778,805
ENSP00000418383,893,960
ENSP00000313311,345,438
ENSP00000448689,835,892
ENSP00000261495,413,584
ENSP00000340467,1344,1372
ENSP00000491691,195,221
ENSP00000488135,235,350
ENSP00000346508,188,211
ENSP00000311122,157,209
ENSP00000485659,5623,5654
ENSP00000442756,81,95
ENSP00000387177,154,174
ENSP00000479528,483,544
ENSP00000262848,319,358
ENSP00000221452,519,579
ENSP00000413418,2558,2572
ENSP00000425582,478,530
ENSP00000441364,359,382
ENSP00000425955,478,530
ENSP00000481956,484,519
ENSP00000461942,117,142
ENSP00000375086,108,150
ENSP00000318085,434,517
ENSP00000342651,162,219
ENSP00000468333,442,470
ENSP00000253008,316,367
ENSP00000344275,292,316
ENSP00000324628,282,312
ENSP00000454112,194,228
ENSP00000327416,1076,1152
ENSP00000426458,55,98
ENSP00000318775,749,808
ENSP00000480055,1186,1205
ENSP00000325655,89,110
ENSP00000441201,302,346
ENSP00000368039,254,278
ENSP00000431581,564,628
ENSP00000478441,426,508
ENSP00000419194,116,139
ENSP00000359086,438,479
ENSP00000264010,689,727
ENSP00000485308,323,350
ENSP00000311383,490,511
ENSP00000448351,496,536
ENSP00000386510,404,457
ENSP00000356321,742,859
ENSP00000497003,331,504
ENSP00000346151,1293,1455
ENSP00000365830,493,525
ENSP00000406546,579,618
ENSP00000419004,417,503
ENSP00000436502,427,491
ENSP00000302324,139,160
ENSP00000378469,224,269
ENSP00000344215,139,240
ENSP00000355204,313,370
ENSP00000339090,293,322
ENSP00000284061,545,567
ENSP00000461621,599,645
ENSP00000412182,105,129
ENSP00000483525,273,348
ENSP00000489794,229,250
ENSP00000338509,1297,1447
ENSP00000427701,139,260
ENSP00000358433,667,710
ENSP00000365016,1263,1338
ENSP00000252936,874,902
ENSP00000372222,105,127
ENSP00000414676,519,566
ENSP00000396673,818,847
ENSP00000267396,283,340
ENSP00000426268,270,374
ENSP00000406870,269,294
ENSP00000376784,857,930
ENSP00000275607,173,213
ENSP00000227471,522,597
ENSP00000391596,572,594
ENSP00000398665,783,859
ENSP00000325377,1304,1336
ENSP00000299578,340,395
ENSP00000473567,348,517
ENSP00000246024,333,349
ENSP00000477768,609,652
ENSP00000385060,385,490
ENSP00000484114,392,416
ENSP00000425782,409,423
ENSP00000484488,375,444
ENSP00000479644,273,348
ENSP00000385614,663,711
ENSP00000367126,634,651
ENSP00000445824,943,965
ENSP00000428341,316,371
ENSP00000405899,270,307
ENSP00000384866,143,166
ENSP00000465517,120,220
ENSP00000435509,345,384
ENSP00000434266,390,419
ENSP00000435150,643,694
ENSP00000365645,1218,1264
ENSP00000216044,627,669
ENSP00000447946,1041,1077
ENSP00000394757,1131,1163
ENSP00000218176,612,647
ENSP00000342209,389,450
ENSP00000460805,483,517
ENSP00000368784,987,1008
ENSP00000244096,347,369
